"","year","state","state_abv","total_ballots_counted","vote_for_highest_office","vap","noncitizen_pct","ineligible_prison","ineligible_probation","ineligible_parole","ineligible_felons_total","eligible_overseas","vep","vep_turnout_rate","vap_turnout_rate","state_totalvotes","democrat_vote","green_vote","other_vote","republican_vote","libertarian_vote","democrat_vote_perc","green_vote_perc","other_vote_perc","republican_vote_perc","libertarian_vote_perc","crime.population","crime.rates.property.all","crime.rates.property.burglary","crime.rates.property.larceny","crime.rates.property.motor","crime.rates.violent.all","crime.rates.violent.assault","crime.rates.violent.murder","crime.rates.violent.rape","crime.rates.violent.robbery","crime.totals.property.all","crime.totals.property.burglary","crime.totals.property.larceny","crime.totals.property.motor","crime.totals.violent.all","crime.totals.violent.assault","crime.totals.violent.murder","crime.totals.violent.rape","crime.totals.violent.robbery"
"332",2010,"Louisiana","LA",1298649,1264994,3437623,2.9,39445,21957,26202,87604,NA,3251832,39.94,37.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4545343,3644.8,999.6,2425.8,219.3,555.3,400.7,11,27.1,116.5,165667,45437,110260,9970,25241,18214,500,1230,5297
"333",2010,"Maine","ME",580584,572766,1055878,1.6,0,0,0,0,NA,1038785,55.89,54.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1327379,2478.6,554.8,1849.3,74.5,122.1,60,1.8,29.3,31,32900,7364,24547,989,1621,796,24,389,412
"334",2010,"Maryland","MD",1868179,1857880,4453952,8.9,22645,44090.5,13195,79931,NA,3976848,46.98,41.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5785681,2995.5,634.4,2049.5,311.6,546.3,326.7,7.4,21.2,191.1,173309,36704,118578,18027,31607,18899,426,1228,11054
"335",2010,"Massachusetts","MA",2319963,2297039,5167053,9.1,11312,0,0,11312,NA,4684240,49.53,44.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6555466,2356.8,578.2,1603.6,175,468.9,333.2,3.3,27.2,105.2,154496,37903,105124,11469,30737,21842,214,1784,6897
"336",2010,"Michigan","MI",3268217,3226088,7555775,3.5,44113,0,0,44113,NA,7249664,45.08,43.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9877143,2748.8,752.7,1718.6,277.5,493,322.5,5.9,47.9,116.7,271501,74345,169748,27408,48693,31858,580,4733,11522
"337",2010,"Minnesota","MN",2123369,2107021,4040120,4.5,9796,55943,5807,71546,NA,3787530,56.06,52.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5310658,2569,459.7,1947.6,161.7,235.7,136.2,1.8,33.9,63.8,136431,24415,103429,8587,12515,7233,96,1798,3388
"338",2010,"Mississippi","MS",788549,788549,2221684,1.7,21067,13397,6434,40898,NA,2143946,36.78,35.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2970072,2983,1025.3,1777.2,180.4,269.3,137.6,6.9,31.3,93.5,88596,30453,52784,5359,7999,4087,204,931,2777
"339",2010,"Missouri","MO",1997271,1943899,4580080,2.6,30623,28715,19421,78759,NA,4383789,45.56,43.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5995715,3350,737.1,2343.8,269.1,457.7,323.4,7,24.1,103.2,200858,44197,140526,16135,27440,19390,420,1445,6185
"340",2010,"Montana","MT",367096,360341,769610,1,3716,0,0,3716,NA,758424,48.4,47.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,990958,2564.1,372.6,2035,156.5,275.8,224.2,2.5,33.5,15.5,25409,3692,20166,1551,2733,2222,25,332,154
"341",2010,"Nebraska","NE",503514,487988,1373145,4.2,4587,8160,941,13688,NA,1302279,38.66,36.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1830141,2667.9,454.5,2016,197.4,278.3,182.8,3,36.8,55.7,48827,8318,36896,3613,5093,3345,54,674,1020
"342",2010,"Nevada","NV",723515,721404,2044399,13.1,12653,5917,4964,23534,NA,1753166,41.27,35.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2704283,2773.5,824.1,1572.8,376.6,663,425.5,5.8,35.7,195.9,75004,22286,42533,10185,17929,11508,158,965,5298
"343",2010,"New Hampshire","NH",461423,456588,1033552,2.8,2761,0,0,2761,NA,1001435,46.08,44.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1316807,2219.8,413.4,1730.6,75.7,167.4,101,1,31.2,34.2,29230,5444,22789,997,2204,1330,13,411,450
"344",2010,"New Jersey","NJ",2200974,2121584,6752083,12.4,25007,60077.5,15563,100648,NA,5813989,37.86,32.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8799593,2080.1,440.2,1463.2,176.8,307.5,157.8,4.2,11.1,134.3,183042,38732,128754,15556,27055,13885,371,981,11818
"345",2010,"New Mexico","NM",630013,602827,1551751,7.7,6659,9920,3146,19725,NA,1411888,44.62,40.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2065913,3425.9,1017.6,2154.2,254.1,588,456.6,6.8,46.4,78.2,70776,21023,44503,5250,12147,9432,140,959,1616
"346",2010,"New York","NY",4763899,4658586,15121092,12.6,56656,0,48542,105198,NA,13105474,36.35,31.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19395206,1957.8,339.5,1511.9,106.4,394.4,227.9,4.5,14.4,147.6,379710,65839,293232,20639,76492,44197,868,2797,28630
"347",2010,"North Carolina","NC",2700706,2660079,7320628,6.1,40116,52114,3621,95851,NA,6777828,39.85,36.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9560234,3443.5,1075.6,2176.3,191.6,362.7,236.2,5,20.9,100.6,329202,102826,208057,18319,34679,22583,474,2002,9620
"348",2010,"North Dakota","ND",241039,238812,527031,1.7,1487,0,0,1487,NA,516826,46.64,45.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,674629,1780.2,296.5,1354.4,129.4,229.5,178.3,1.5,36.3,13.3,12010,2000,9137,873,1548,1203,10,245,90
"349",2010,"Ohio","OH",3956028,3852453,8827567,2.4,51712,0,0,51712,NA,8566897,46.18,44.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11537968,3266.1,928.5,2154.5,183.1,314.7,135.3,4.2,32.3,142.9,376836,107125,248581,21130,36306,15611,479,3730,16486
"350",2010,"Oklahoma","OK",1043507,1034767,2836265,4.3,26252,12829,2627,41708,NA,2673056,39.04,36.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3760184,3443,1006.5,2162.2,274.3,481.4,348.1,5.2,39.1,89,129464,37848,81303,10313,18100,13091,195,1469,3345
"351",2010,"Oregon","OR",1487210,1453548,2983427,7,14014,0,0,14014,NA,2760025,53.88,49.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3838332,3039.3,522,2279.5,237.8,251.4,153.5,2.5,32.3,63.1,116657,20035,87494,9128,9648,5892,96,1239,2421
"352",2010,"Pennsylvania","PA",4055336,3987551,9943828,3.3,51264,0,0,51264,NA,9562603,42.41,40.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12717722,2173.1,434.1,1607.5,131.5,366.5,205.3,5.1,27.3,128.8,276366,55206,204440,16720,46612,26112,653,3472,16375
"353",2010,"Rhode Island","RI",346357,342290,831351,7.7,3357,0,0,3357,NA,763719,45.35,41.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1052528,2561.4,581.8,1751.2,228.3,257.4,152,2.8,28.3,74.3,26959,6124,18432,2403,2709,1600,29,298,782
"354",2010,"South Carolina","SC",1365480,1344198,3569456,3.9,23578,16593,6412,46583,NA,3385527,40.33,38.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4637106,3905.4,997.6,2621.1,286.7,602.2,454.8,5.7,33.4,108.2,181098,46261,121544,13293,27923,21090,265,1551,5017
"355",2010,"South Dakota","SD",323410,317083,615153,1.7,3434,0,2843,6277,NA,598304,54.05,52.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,816598,1859.9,390.9,1371.1,98,268.9,200.1,2.8,47.1,18.9,15188,3192,11196,800,2196,1634,23,385,154
"356",2010,"Tennessee","TN",1620542,1601549,4876354,3.5,27451,29973,12157,69581,NA,4636768,34.95,33.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6357436,3662.7,1011.3,2418.1,233.3,612,440.7,5.6,34.2,131.5,232855,64293,153729,14833,38909,28016,359,2173,8361
"357",2010,"Texas","TX",5066957,4979870,18480135,13.7,173649,209339,104763,487751,NA,15461769,32.77,27.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25253466,3766.8,905.2,2592.2,269.4,448.4,283.2,4.9,30.2,130.1,951246,228597,654626,68023,113231,71517,1249,7622,32843
"358",2010,"Utah","UT",653274,643307,1911676,6.8,6807,0,0,6807,NA,1774967,36.8,34.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2775479,3182,543.9,2422.7,215.4,213.5,130.4,1.9,35.4,45.7,88316,15095,67242,5979,5925,3620,53,983,1269
"359",2010,"Vermont","VT",243617,241605,498078,1.9,0,0,0,0,NA,488761,49.84,48.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,625909,2262.3,534.9,1657.3,70.1,131,95.2,1.1,22.5,12.1,14160,3348,10373,439,820,596,7,141,76
"360",2010,"Virginia","VA",2214505,2189841,6193893,7.2,37410,28327,2624,68361,NA,5676934,39.01,35.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8023953,2335.5,383.9,1819.4,132.2,214.2,119,4.7,19.7,70.8,187403,30804,145990,10609,17184,9550,376,1580,5678
"361",2010,"Washington","WA",2565589,2511094,5186815,8.2,18235,48932,6956,74123,NA,4687044,54.74,49.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6742950,3699.1,818.5,2498.8,381.8,313.5,185,2.3,38.2,87.9,249426,55192,168490,25744,21138,12476,154,2579,5929
"362",2010,"West Virginia","WV",536493,529948,1468244,0.8,6681,4312,1796,12789,NA,1444109,37.15,36.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1854368,2227.2,581.2,1515.6,130.4,301.2,236.7,3.1,19.5,41.8,41301,10778,28104,2419,5586,4390,58,362,776
"363",2010,"Wisconsin","WI",2185021,2171331,4361980,3.1,22724,23082,19572,65378,NA,4161265,52.51,50.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5691659,2508.6,468,1897.4,143.2,248.9,145.9,2.7,20.9,79.3,142781,26636,107993,8152,14167,8305,155,1191,4516
"364",2010,"Wyoming","WY",190822,188463,429977,1.8,2112,2660,682,5454,NA,416931,45.77,44.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,564554,2456.6,381,1970.8,104.9,197.9,154.1,1.4,28.7,13.6,13869,2151,11126,592,1117,870,8,162,77
"365",2008,"United States",NA,132609063,131304731,230872030,8.4,1605448,2451085,627680,3144831,4972217,213306165,62.17,57.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,304059724,3214.6,733,2166.1,315.4,458.6,277.5,5.4,29.8,145.9,9774152,2228887,6586206,959059,1394461,843683,16465,90750,443563
"366",2008,"Alabama","AL",2105622,2099819,3595708,2.2,30508,53252,8042,61155,NA,3455447,60.94,58.56,2099819,813479,NA,19794,1266546,NA,0.387404342945749,NA,0.00942652676254477,0.603169130291706,NA,4661900,4084.5,1081.3,2714.3,288.9,452.8,253,7.5,34.7,157.6,190416,50411,126539,13466,21110,11795,351,1618,7346
"367",2008,"Alaska","AK",327341,326197,507645,3.7,5014,6708,1732,9234,NA,479628,68.25,64.48,326197,123594,NA,8762,193841,NA,0.378893735993893,NA,0.0268610686180437,0.594245195388063,NA,686293,2927.3,471.7,2218.4,237.2,652.1,489,3.9,65.1,94,20090,3237,15225,1628,4475,3356,27,447,645
"368",2008,"Arizona","AZ",2320851,2293475,4673718,11.6,39589,82232,7534,84472,NA,4047095,57.35,49.66,2293475,1034707,NA,28657,1230111,NA,0.451152508747643,NA,0.0124950130260849,0.536352478226272,NA,6500180,4102.2,901.6,2607,593.6,485.6,293.8,7.1,33.8,150.9,266653,58606,169460,38587,31567,19096,462,2200,9809
"369",2008,"Arkansas","AR",1095958,1086617,2174846,2.9,14716,31169,19908,40255,NA,2071520,52.91,50.39,1086617,422310,NA,26290,638017,NA,0.388646597651242,NA,0.0241943573494617,0.587159044999296,NA,2855390,3865,1187.6,2448.2,229.1,513,358.8,5.8,51.2,97.3,110360,33912,69905,6543,14649,10244,165,1463,2777
"370",2008,"California","CA",13743177,13561900,27411094,17.9,173670,0,120753,234047,NA,22270461,61.71,50.14,13561900,8274473,NA,275646,5011781,NA,0.610126383471343,NA,0.0203250282040127,0.369548588324645,NA,36756666,2941,647,1770.2,523.8,504.2,285.4,5.8,24.2,188.8,1080996,237811,650656,192529,185329,104896,2142,8903,69388
"371",2008,"Colorado","CO",2422236,2401361,3708955,8,23274,0,11654,29101,NA,3383138,71.6,65.31,2401361,1288576,NA,39196,1073589,NA,0.536602368406916,NA,0.0163224104997125,0.447075221093372,NA,4939456,2821,568,1982.7,270.3,353.9,238.1,3.3,43.5,68.9,139340,28054,97937,13349,17480,11760,165,2151,3404
"372",2008,"Connecticut","CT",NA,1646792,2725917,8.5,20661,0,2328,21825,NA,2472389,NA,NA,1647085,1000291,NA,18753,628041,NA,0.607309883825061,NA,0.0113855690507776,0.381304547124162,NA,3501252,2490.8,431.5,1805.4,253.9,306.7,168,3.8,19.4,115.5,87210,15107,63212,8891,10737,5882,132,680,4043
"373",2008,"Delaware","DE",413562,412398,680493,5.3,7075,17216,551,15959,NA,628468,65.8,60.77,412412,255459,NA,4579,152374,NA,0.619426689815039,NA,0.0111029746952077,0.369470335489753,NA,873092,3594.7,776.9,2524.9,292.9,708.6,448.1,6.5,42.5,211.5,31385,6783,22045,2557,6187,3912,57,371,1847
"374",2008,"District of Columbia","DC",266871,265853,481971,10.3,0,0,0,0,NA,432328,61.73,55.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,591833,5104.6,640,3372.2,1092.4,1437.7,626.4,31.4,31.4,748.5,30211,3788,19958,6465,8509,3707,186,186,4430
"375",2008,"Florida","FL",8453743,8390744,14558436,11.2,102388,279760,4528,244532,NA,12683359,66.65,58.07,8391639,4282366,NA,63061,4046212,NA,0.510313420298466,NA,0.00751474175664611,0.482171837944888,NA,18328340,4140.5,1028.3,2765.7,346.5,688.9,452,6.4,32.6,197.9,758889,188472,506902,63515,126256,82848,1168,5972,36268
"376",2008,"Georgia","GA",3940705,3924440,7063638,7.3,52719,397081,23448,262984,NA,6285008,62.7,55.79,3925278,1844137,NA,32397,2048744,NA,0.469810545902736,NA,0.00825342816483317,0.521936025932431,NA,9685744,4005,1038.3,2557.5,409.3,488.9,274.3,6.6,24.1,183.9,387917,100564,247709,39644,47353,26571,640,2334,17808
"377",2008,"Hawaii","HI",456064,453568,1036088,9.7,5955,0,0,5955,NA,929632,49.06,44.02,452742,325201,NA,7112,120429,NA,0.718292095718975,NA,0.0157087259410437,0.265999178339982,NA,1288198,3566.5,730,2439.4,397.1,272.5,158.1,2,28.2,84.2,45944,9404,31424,5116,3510,2036,26,363,1085
"378",2008,"Idaho","ID",667506,655032,1117842,4.9,7290,49513,3361,33727,NA,1029341,64.85,59.71,655032,236440,NA,15580,403012,NA,0.360959464575776,NA,0.0237850975219531,0.61525543790227,NA,1523816,2096.1,442.8,1544.3,108.9,241.5,186.3,1.5,38,15.7,31940,6748,23532,1660,3680,2839,23,579,239
"379",2008,"Illinois","IL",5578195,5523051,9615700,9.2,45474,0,0,45474,NA,8685582,64.22,58.01,5523051,3419673,NA,71851,2031527,NA,0.619163755685037,NA,0.0130092950436272,0.367826949271336,NA,12901563,2932.6,612.1,2068.1,252.5,525.4,300.9,6.1,31.9,186.4,378355,78968,266815,32572,67780,38818,790,4118,24054
"380",2008,"Indiana","IN",2805986,2751054,4826231,3,28322,0,0,28322,NA,4653122,60.3,58.14,2751054,1374039,NA,31367,1345648,NA,0.499459116396843,NA,0.0114018118146718,0.489139071788485,NA,6376792,3350.3,765.4,2310.5,274.4,337.6,186.8,5,26.8,118.9,213639,48805,147334,17500,21525,11912,322,1711,7580
"381",2008,"Iowa","IA",1543662,1537123,2298515,2.6,8766,22958,3159,21825,NA,2216929,69.63,67.16,1536820,828940,NA,25501,682379,NA,0.539386525422626,NA,0.0165933551099023,0.444020119467472,NA,3002555,2440.4,552.8,1741.8,145.7,288.1,212.8,2.6,31.2,41.6,73273,16598,52299,4376,8651,6388,77,937,1249
"382",2008,"Kansas","KS",1264208,1235872,2100084,4.2,8539,16263,4958,19150,NA,1992730,63.44,60.2,1235872,514765,NA,21452,699655,NA,0.416519671940136,NA,0.017357784624945,0.566122543434919,NA,2802134,3386.1,701.3,2420.5,264.3,412.3,304.6,4,43.8,60,94882,19651,67826,7405,11554,8534,113,1226,1681
"383",2008,"Kentucky","KY",1858578,1826508,3277617,2.2,21706,51035,12277,53362,NA,3152147,58.96,56.71,1826508,751985,NA,26061,1048462,NA,0.411706381795207,NA,0.0142682101584006,0.574025408046392,NA,4269245,2681.8,692.3,1810.1,179.4,297.2,162.8,4.7,34.1,95.6,114492,29556,77279,7657,12690,6952,201,1457,4080
"384",2008,"Louisiana","LA",1979852,1960761,3342279,2,38381,40025,24636,70712,NA,3204721,61.78,59.24,1959085,781574,NA,29496,1148015,NA,0.398948488707739,NA,0.0150560082895842,0.585995503002677,NA,4410796,3880.9,1032.1,2541.3,307.5,671.4,489.2,12.3,28.3,141.5,171179,45524,112091,13564,29613,21578,544,1250,6241
"385",2008,"Maine","ME",744456,731163,1049816,1.3,0,0,0,0,NA,1036168,71.85,70.91,731163,421923,NA,13967,295273,NA,0.57705737297976,NA,0.019102443641158,0.403840183379082,NA,1316456,2463.7,498.2,1875.9,89.6,119.4,63,2.4,28.8,25.3,32433,6559,24695,1179,1572,829,31,379,333
"386",2008,"Maryland","MD",2661905,2631596,4342850,7.8,23324,96360,13220,78114,NA,3925994,67.8,61.29,2631596,1629467,NA,42267,959862,NA,0.619193447626459,NA,0.0160613559224136,0.364745196451127,NA,5633597,3517.6,689.6,2378.3,449.7,628.2,365.1,8.8,20,234.4,198165,38849,133983,25333,35393,20570,493,1127,13203
"387",2008,"Massachusetts","MA",3102995,3080985,5058035,8.6,11408,0,0,11408,NA,4611636,67.29,61.35,3081336,1904103,NA,68348,1108885,NA,0.617947215104098,NA,0.0221812875973279,0.359871497298574,NA,6497967,2399.5,557.9,1645.3,196.3,463.8,325.4,2.6,26.9,108.9,155919,36251,106913,12755,30137,21143,166,1751,7077
"388",2008,"Michigan","MI",5039080,5001766,7528460,3.3,48738,0,0,48738,NA,7231283,69.68,66.93,5001766,2872579,NA,80548,2048639,NA,0.574312952665119,NA,0.0161039120982469,0.409583135236634,NA,10003422,2950,747.6,1844.9,357.4,514.9,331.9,5.5,45.1,132.4,295100,74787,184558,35755,51512,33205,554,4507,13246
"389",2008,"Minnesota","MN",2921147,2910369,3975974,4,9910,127627,5081,76264,NA,3740671,78.09,73.47,2910369,1573354,NA,61606,1275409,NA,0.540602926982798,NA,0.0211677625758108,0.438229310441391,NA,5220393,2864.1,508.7,2160.1,195.3,265.4,148.6,2.1,34.6,80.1,149517,26558,112764,10195,13853,7759,110,1805,4179
"390",2008,"Mississippi","MS",NA,1289856,2190402,1.9,22754,22267,2922,35349,NA,2113435,NA,NA,1285259,554662,NA,6100,724497,NA,0.431556596763765,NA,0.0047461251000771,0.563697278136158,NA,2938618,2909.1,868,1828.4,212.8,304.3,158.9,8,32.6,104.8,85488,25506,53730,6252,8942,4669,236,958,3079
"391",2008,"Missouri","MO",2950504,2925205,4507688,2.5,30186,57360,20683,69208,NA,4325788,68.21,65.45,2925205,1441911,NA,37480,1445814,NA,0.492926478657051,NA,0.0128127772241604,0.494260744118788,NA,5911605,3662.7,774.1,2537.4,351.1,502.4,342.3,7.7,27.3,125.1,216522,45763,150002,20757,29701,20238,456,1612,7395
"392",2008,"Montana","MT",497599,491960,755384,1.3,3545,0,0,3545,NA,742019,67.06,65.87,496072,232156,NA,20056,243860,NA,0.467988517795804,NA,0.040429615055879,0.491581867148317,NA,967440,2718.5,381.3,2153.5,183.7,311.4,249.2,4.1,37,21.1,26300,3689,20834,1777,3013,2411,40,358,204
"393",2008,"Nebraska","NE",811923,801281,1348048,4.3,4520,19606,846,14746,NA,1275336,63.66,60.23,801281,333319,NA,14983,452979,NA,0.415982657769247,NA,0.0186988085328368,0.565318533697916,NA,1783432,2879.3,489.6,2152.8,236.9,312.3,202,3.9,33.7,72.7,51350,8731,38394,4225,5570,3603,69,601,1297
"394",2008,"Nevada","NV",970019,967848,2000277,14.1,12743,13337,3908,21366,NA,1696872,57.17,48.49,967848,533736,NA,21285,412827,NA,0.551466759243187,NA,0.0219920896669725,0.426541151089841,NA,2600167,3461.5,932.8,1915.8,613,729.7,431.4,6.3,42.5,249.4,90006,24254,49814,15938,18973,11216,165,1106,6486
"395",2008,"New Hampshire","NH",719643,710970,1021787,2.6,2702,0,0,2702,NA,992519,72.51,70.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1315809,2157.4,324.2,1726.2,106.9,156.1,93.8,1.1,29.3,32,28387,4266,22714,1407,2054,1234,14,385,421
"396",2008,"New Jersey","NJ",3910220,3868237,6651284,11.7,25953,128737,15849,98246,NA,5774838,67.71,58.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8682661,2293.4,465.3,1595.7,232.4,326.5,163,4.3,12.9,146.3,199127,40402,138545,20180,28351,14152,376,1122,12701
"397",2008,"New Mexico","NM",833365,830158,1505830,8.3,6402,20883,3724,18706,NA,1362140,61.18,55.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1984356,3815.7,1043.5,2368.3,404,653.5,480.6,8.1,56.3,108.4,75718,20706,46995,8017,12967,9537,161,1118,2151
"398",2008,"New York","NY",7721718,7640640,14876971,12.4,60347,0,52225,86460,NA,12945767,59.65,51.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19490297,1993.8,336.3,1528.8,128.7,397.9,216.1,4.3,14.4,163.1,388599,65544,297962,25093,77546,42125,836,2798,31787
"399",2008,"North Carolina","NC",4354571,4310789,7096503,5.9,39482,109678,3409,96026,NA,6581783,66.16,61.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9222414,4041.9,1209.6,2542.5,289.8,467.6,280.9,6.5,24.9,155.3,372763,111556,234480,26727,43125,25907,599,2296,14323
"400",2008,"North Dakota","ND",321133,316621,512768,1.3,1452,0,0,1452,NA,504650,63.63,62.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,641481,2031.1,364.2,1524.9,142,224.6,159.9,1.7,51.6,11.4,13029,2336,9782,911,1441,1026,11,331,73
"401",2008,"Ohio","OH",5773777,5698260,8757453,2.2,51686,0,0,51686,NA,8513103,67.82,65.93,5698048,2933388,NA,90169,2674491,NA,0.514805772081948,NA,0.0158245420186001,0.469369685899452,NA,11485910,3410,891.8,2270.5,247.7,352,145,4.8,39.4,162.9,391667,102428,260788,28451,40436,16652,547,4531,18706
"402",2008,"Oklahoma","OK",1474694,1462661,2770219,4,25864,27940,3073,41371,NA,2618039,56.33,53.23,1462661,502496,NA,0,960165,NA,0.343549188773065,NA,0,0.656450811226935,NA,3642361,3474,967.7,2203.7,302.6,531.5,383.7,5.9,40.4,101.5,126535,35247,80265,11023,19359,13975,215,1471,3698
"403",2008,"Oregon","OR",1845251,1827864,2916246,6.9,14167,0,0,14167,NA,2700858,68.32,63.27,1827864,1037291,NA,52098,738475,NA,0.567488062569206,NA,0.0285021205078715,0.404009816922922,NA,3790060,3302.6,557.1,2445.3,300.2,261.4,157.9,2.3,31.2,70.1,125169,21115,92677,11377,9909,5983,87,1183,2656
"404",2008,"Pennsylvania","PA",6071357,6012692,9813664,3.1,49215,0,0,49215,NA,9460225,64.18,61.87,5977981,3266523,NA,61524,2649934,NA,0.546425791584149,NA,0.0102917690772185,0.443282439338633,NA,12448279,2412.3,471.4,1760.2,180.7,410,224.8,5.7,28,151.6,300294,58687,219115,22492,51044,27981,705,3485,18873
"405",2008,"Rhode Island","RI",475428,471766,825786,7,4045,0,0,4045,NA,763936,62.23,57.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1050788,2845,548.7,1991.5,304.8,252.8,139.2,3,26.8,83.7,29895,5766,20926,3203,2656,1463,31,282,880
"406",2008,"South Carolina","SC",1927153,1920969,3473488,3.4,24326,41254,1947,45927,NA,3309462,58.23,55.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4479800,4240.1,1026,2819.7,394.4,731,539.3,6.9,37.6,147.2,189950,45964,126316,17670,32746,24158,307,1686,6595
"407",2008,"South Dakota","SD",387449,381975,602539,1.2,3342,0,2720,4702,NA,590607,65.6,64.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,804194,1724.3,333.6,1276.6,114.2,276.9,185.8,4.6,69.9,16.7,13867,2683,10266,918,2227,1494,37,562,134
"408",2008,"Tennessee","TN",2618238,2599749,4771926,3.1,27228,58109,10578,61572,NA,4562424,57.39,54.87,2600124,1087437,NA,33509,1479178,NA,0.418225053882046,NA,0.01288746229026,0.568887483827694,NA,6214888,4040.1,1047.4,2683.8,309,722.7,508.8,6.6,33.4,173.8,251089,65093,166793,19203,44913,31619,412,2078,10804
"409",2008,"Texas","TX",NA,8077795,17756112,13.5,172506,427080,102921,437507,NA,14921530,NA,NA,8077795,3528633,NA,69834,4479328,NA,0.436831214458896,NA,0.00864518101783964,0.554523604523264,NA,24326974,3986.8,945.6,2690.2,351,508,314.1,5.6,33.1,155.1,969865,230046,654435,85384,123585,76421,1370,8055,37739
"410",2008,"Utah","UT",971185,952370,1840087,7.2,6552,0,0,6552,NA,1701049,57.09,52.78,952370,327670,NA,28670,596030,NA,0.344057456660752,NA,0.0301038461942312,0.625838697145017,NA,2736424,3375.7,539.6,2569,267.1,225.3,138.4,1.5,33.4,51.9,92373,14766,70299,7308,6165,3788,41,915,1421
"411",2008,"Vermont","VT",326822,325046,492610,2,0,0,0,0,NA,482758,67.7,66.34,325046,219262,NA,6810,98974,NA,0.674556831956092,NA,0.0209508807984101,0.304492287245498,NA,621270,2559.8,565.8,1899.7,94.3,137.5,98.3,2.7,21.4,15,15903,3515,11802,586,854,611,17,133,93
"412",2008,"Virginia","VA",3753059,3723260,6022123,6.6,38276,53614,4471,67319,NA,5557344,67.53,62.32,3723260,1959532,NA,38723,1725005,NA,0.526294698731757,NA,0.0104002943656903,0.463305006902553,NA,7769089,2532.2,414.3,1946.1,171.8,257.8,133.8,4.8,23.1,96.2,196726,32188,151191,13347,20031,10397,370,1794,7470
"413",2008,"Washington","WA",3071587,3036878,5032960,7.8,17926,113134,11768,80377,NA,4560012,67.36,61.03,3036878,1750848,NA,56814,1229216,NA,0.576528922136484,NA,0.0187080284423675,0.404763049421149,NA,6549224,3806.3,811.3,2550.1,444.8,334.2,192.7,2.9,40.5,98,249283,53136,167013,29134,21888,12623,193,2653,6419
"414",2008,"West Virginia","WV",731691,713362,1453045,0.8,6059,8283,2005,11203,NA,1430218,51.16,50.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1814468,2533.6,597.4,1761.8,174.4,275.9,201.4,3.7,21.4,49.4,45971,10840,31967,3164,5006,3654,67,389,896
